Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County,ObjectId
Fixed Route Bus - Regular,463,July,2019,WKD,38,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6310
Fixed Route Bus - Regular,463,August,2019,WKD,43,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6311
Fixed Route Bus - Regular,463,September,2019,WKD,40,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6312
Fixed Route Bus - Regular,463,October,2019,WKD,42,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6313
Fixed Route Bus - Regular,463,November,2019,WKD,36,"West Bountiful, North Salt Lake, Woods Cross, Salt Lake City, Centerville","Davis, Salt Lake",6314
Fixed Route Bus - Regular,841,December,2017,WKD,799,"Vineyard, Orem",Utah,6315
Fixed Route Bus - Regular,41,August,2017,SAT,934,West Valley City,Salt Lake,6316
Fixed Route Bus - Regular,41,August,2017,SUN,303,West Valley City,Salt Lake,6317
Fixed Route Bus - Regular,41,August,2017,WKD,2105,West Valley City,Salt Lake,6318
Fixed Route Bus - Regular,41,September,2017,SAT,945,West Valley City,Salt Lake,6319
Fixed Route Bus - Regular,41,September,2017,SUN,308,West Valley City,Salt Lake,6320
Fixed Route Bus - Regular,41,September,2017,WKD,2248,West Valley City,Salt Lake,6321
Fixed Route Bus - Regular,41,October,2017,SAT,899,West Valley City,Salt Lake,6322
Fixed Route Bus - Regular,41,October,2017,SUN,297,West Valley City,Salt Lake,6323
Fixed Route Bus - Regular,41,October,2017,WKD,2111,West Valley City,Salt Lake,6324
Fixed Route Bus - Regular,41,November,2017,SAT,868,West Valley City,Salt Lake,6325
Fixed Route Bus - Regular,41,November,2017,SUN,283,West Valley City,Salt Lake,6326
Fixed Route Bus - Regular,41,November,2017,WKD,2075,West Valley City,Salt Lake,6327
Fixed Route Bus - Regular,41,December,2017,SAT,785,West Valley City,Salt Lake,6328
Fixed Route Bus - Regular,41,December,2017,SUN,245,West Valley City,Salt Lake,6329
Fixed Route Bus - Regular,41,December,2017,WKD,1732,West Valley City,Salt Lake,6330
Fixed Route Bus - Regular,41,January,2018,SAT,743,West Valley City,Salt Lake,6331
Fixed Route Bus - Regular,41,January,2018,SUN,285,West Valley City,Salt Lake,6332
Fixed Route Bus - Regular,41,January,2018,WKD,1911,West Valley City,Salt Lake,6333
Fixed Route Bus - Regular,41,February,2018,SAT,827,West Valley City,Salt Lake,6334
Fixed Route Bus - Regular,41,February,2018,SUN,258,West Valley City,Salt Lake,6335
Fixed Route Bus - Regular,41,February,2018,WKD,1896,West Valley City,Salt Lake,6336
Fixed Route Bus - Regular,41,March,2018,SAT,813,West Valley City,Salt Lake,6337
Fixed Route Bus - Regular,41,March,2018,SUN,241,West Valley City,Salt Lake,6338
Fixed Route Bus - Regular,41,March,2018,WKD,1887,West Valley City,Salt Lake,6339
Fixed Route Bus - Regular,41,April,2018,SAT,867,West Valley City,Salt Lake,6340
Fixed Route Bus - Regular,41,April,2018,SUN,272,West Valley City,Salt Lake,6341
Fixed Route Bus - Regular,41,April,2018,WKD,1899,West Valley City,Salt Lake,6342
Fixed Route Bus - Regular,41,May,2018,SAT,881,West Valley City,Salt Lake,6343
Fixed Route Bus - Regular,41,May,2018,SUN,296,West Valley City,Salt Lake,6344
Fixed Route Bus - Regular,41,May,2018,WKD,1904,West Valley City,Salt Lake,6345
Fixed Route Bus - Regular,41,June,2018,SAT,932,West Valley City,Salt Lake,6346
Fixed Route Bus - Regular,41,June,2018,SUN,282,West Valley City,Salt Lake,6347
Fixed Route Bus - Regular,41,June,2018,WKD,1849,West Valley City,Salt Lake,6348
Fixed Route Bus - Regular,41,July,2018,SAT,827,West Valley City,Salt Lake,6349
Fixed Route Bus - Regular,41,July,2018,SUN,286,West Valley City,Salt Lake,6350
Fixed Route Bus - Regular,41,July,2018,WKD,1775,West Valley City,Salt Lake,6351
Fixed Route Bus - Regular,41,August,2018,SAT,512,West Valley City,Salt Lake,6352
Fixed Route Bus - Regular,41,August,2018,SUN,182,West Valley City,Salt Lake,6353
Fixed Route Bus - Regular,41,August,2018,WKD,972,West Valley City,Salt Lake,6354
Fixed Route Bus - Regular,41,September,2018,SAT,268,West Valley City,Salt Lake,6355
Fixed Route Bus - Regular,41,September,2018,SUN,114,West Valley City,Salt Lake,6356
Fixed Route Bus - Regular,41,September,2018,WKD,557,West Valley City,Salt Lake,6357
Fixed Route Bus - Regular,41,October,2018,SAT,267,West Valley City,Salt Lake,6358
Fixed Route Bus - Regular,41,October,2018,SUN,106,West Valley City,Salt Lake,6359
Fixed Route Bus - Regular,41,October,2018,WKD,523,West Valley City,Salt Lake,6360
Fixed Route Bus - Regular,41,November,2018,SAT,223,West Valley City,Salt Lake,6361
Fixed Route Bus - Regular,41,November,2018,SUN,82,West Valley City,Salt Lake,6362
Fixed Route Bus - Regular,41,November,2018,WKD,527,West Valley City,Salt Lake,6363
Fixed Route Bus - Regular,841,January,2018,SAT,85,"Vineyard, Orem",Utah,6364
Fixed Route Bus - Regular,841,January,2018,WKD,1259,"Vineyard, Orem",Utah,6365
Fixed Route Bus - Regular,841,February,2018,SAT,81,"Vineyard, Orem",Utah,6366
Fixed Route Bus - Regular,841,February,2018,WKD,1387,"Vineyard, Orem",Utah,6367
Fixed Route Bus - Regular,841,March,2018,SAT,99,"Vineyard, Orem",Utah,6368
Fixed Route Bus - Regular,841,March,2018,WKD,1114,"Vineyard, Orem",Utah,6369
Fixed Route Bus - Regular,841,April,2018,SAT,82,"Vineyard, Orem",Utah,6370
Fixed Route Bus - Regular,841,April,2018,WKD,1117,"Vineyard, Orem",Utah,6371
Fixed Route Bus - Regular,841,May,2018,SAT,50,"Vineyard, Orem",Utah,6372
Fixed Route Bus - Regular,841,May,2018,WKD,673,"Vineyard, Orem",Utah,6373
Fixed Route Bus - Regular,841,June,2018,SAT,43,"Vineyard, Orem",Utah,6374
Fixed Route Bus - Regular,841,June,2018,WKD,349,"Vineyard, Orem",Utah,6375
Fixed Route Bus - Regular,841,July,2018,SAT,45,"Vineyard, Orem",Utah,6376
Fixed Route Bus - Regular,841,July,2018,WKD,318,"Vineyard, Orem",Utah,6377
Fixed Route Bus - Regular,841,August,2018,SAT,77,"Vineyard, Orem",Utah,6378
Fixed Route Bus - Regular,841,August,2018,WKD,983,"Vineyard, Orem",Utah,6379
Fixed Route Bus - Regular,841,September,2018,SAT,66,"Vineyard, Orem",Utah,6380
Fixed Route Bus - Regular,841,September,2018,WKD,1318,"Vineyard, Orem",Utah,6381
Fixed Route Bus - Regular,841,October,2018,SAT,53,"Vineyard, Orem",Utah,6382
Fixed Route Bus - Regular,841,October,2018,WKD,1155,"Vineyard, Orem",Utah,6383
Fixed Route Bus - Regular,841,November,2018,SAT,55,"Vineyard, Orem",Utah,6384
Fixed Route Bus - Regular,841,November,2018,WKD,988,"Vineyard, Orem",Utah,6385
Fixed Route Bus - Regular,841,December,2018,SAT,48,"Vineyard, Orem",Utah,6386
Fixed Route Bus - Regular,841,December,2018,WKD,553,"Vineyard, Orem",Utah,6387
Fixed Route Bus - Regular,841,January,2019,SAT,51,"Vineyard, Orem",Utah,6388
Fixed Route Bus - Regular,841,January,2019,WKD,916,"Vineyard, Orem",Utah,6389
Fixed Route Bus - Regular,841,February,2019,SAT,57,"Vineyard, Orem",Utah,6390
Fixed Route Bus - Regular,841,February,2019,WKD,924,"Vineyard, Orem",Utah,6391
Fixed Route Bus - Regular,841,March,2019,SAT,46,"Vineyard, Orem",Utah,6392
Fixed Route Bus - Regular,841,March,2019,WKD,689,"Vineyard, Orem",Utah,6393
Fixed Route Bus - Regular,841,April,2019,SAT,58,"Vineyard, Orem",Utah,6394
Fixed Route Bus - Regular,841,April,2019,WKD,815,"Vineyard, Orem",Utah,6395
Fixed Route Bus - Regular,841,May,2019,SAT,39,"Vineyard, Orem",Utah,6396
Fixed Route Bus - Regular,841,May,2019,WKD,257,"Vineyard, Orem",Utah,6397
Fixed Route Bus - Regular,841,June,2019,SAT,30,"Vineyard, Orem",Utah,6398
Fixed Route Bus - Regular,841,June,2019,WKD,214,"Vineyard, Orem",Utah,6399
Fixed Route Bus - Regular,841,July,2019,SAT,33,"Vineyard, Orem",Utah,6400
Fixed Route Bus - Regular,240,January,2018,WKD,772,"West Valley City, West Jordan, Taylorsville",Salt Lake,6401
Fixed Route Bus - Regular,240,February,2018,SAT,314,"West Valley City, West Jordan, Taylorsville",Salt Lake,6402
Fixed Route Bus - Regular,240,February,2018,SUN,192,"West Valley City, West Jordan, Taylorsville",Salt Lake,6403
Fixed Route Bus - Regular,240,February,2018,WKD,786,"West Valley City, West Jordan, Taylorsville",Salt Lake,6404
Fixed Route Bus - Regular,240,March,2018,SAT,324,"West Valley City, West Jordan, Taylorsville",Salt Lake,6405
Fixed Route Bus - Regular,240,March,2018,SUN,156,"West Valley City, West Jordan, Taylorsville",Salt Lake,6406
Fixed Route Bus - Regular,240,March,2018,WKD,809,"West Valley City, West Jordan, Taylorsville",Salt Lake,6407
Fixed Route Bus - Regular,240,April,2018,SAT,364,"West Valley City, West Jordan, Taylorsville",Salt Lake,6408
Fixed Route Bus - Regular,240,April,2018,SUN,193,"West Valley City, West Jordan, Taylorsville",Salt Lake,6409
Fixed Route Bus - Regular,240,April,2018,WKD,845,"West Valley City, West Jordan, Taylorsville",Salt Lake,6410
Fixed Route Bus - Regular,240,May,2018,SAT,372,"West Valley City, West Jordan, Taylorsville",Salt Lake,6411
Fixed Route Bus - Regular,240,May,2018,SUN,183,"West Valley City, West Jordan, Taylorsville",Salt Lake,6412
Fixed Route Bus - Regular,240,May,2018,WKD,825,"West Valley City, West Jordan, Taylorsville",Salt Lake,6413
Fixed Route Bus - Regular,240,June,2018,SAT,344,"West Valley City, West Jordan, Taylorsville",Salt Lake,6414
Fixed Route Bus - Regular,240,June,2018,SUN,240,"West Valley City, West Jordan, Taylorsville",Salt Lake,6415
Fixed Route Bus - Regular,240,June,2018,WKD,791,"West Valley City, West Jordan, Taylorsville",Salt Lake,6416
Fixed Route Bus - Regular,240,July,2018,SAT,323,"West Valley City, West Jordan, Taylorsville",Salt Lake,6417
Fixed Route Bus - Regular,240,July,2018,SUN,209,"West Valley City, West Jordan, Taylorsville",Salt Lake,6418
Fixed Route Bus - Regular,240,July,2018,WKD,761,"West Valley City, West Jordan, Taylorsville",Salt Lake,6419
Fixed Route Bus - Regular,240,August,2018,SAT,407,"West Valley City, West Jordan, Taylorsville",Salt Lake,6420
Fixed Route Bus - Regular,240,August,2018,SUN,213,"West Valley City, West Jordan, Taylorsville",Salt Lake,6421
Fixed Route Bus - Regular,240,August,2018,WKD,815,"West Valley City, West Jordan, Taylorsville",Salt Lake,6422
Fixed Route Bus - Regular,240,September,2018,SAT,370,"West Valley City, West Jordan, Taylorsville",Salt Lake,6423
Fixed Route Bus - Regular,240,September,2018,SUN,216,"West Valley City, West Jordan, Taylorsville",Salt Lake,6424
Fixed Route Bus - Regular,240,September,2018,WKD,866,"West Valley City, West Jordan, Taylorsville",Salt Lake,6425
Fixed Route Bus - Regular,240,October,2018,SAT,354,"West Valley City, West Jordan, Taylorsville",Salt Lake,6426
Fixed Route Bus - Regular,240,October,2018,SUN,232,"West Valley City, West Jordan, Taylorsville",Salt Lake,6427
Fixed Route Bus - Regular,240,October,2018,WKD,830,"West Valley City, West Jordan, Taylorsville",Salt Lake,6428
Fixed Route Bus - Regular,240,November,2018,SAT,333,"West Valley City, West Jordan, Taylorsville",Salt Lake,6429
Fixed Route Bus - Regular,240,November,2018,SUN,193,"West Valley City, West Jordan, Taylorsville",Salt Lake,6430
Fixed Route Bus - Regular,240,November,2018,WKD,810,"West Valley City, West Jordan, Taylorsville",Salt Lake,6431
Fixed Route Bus - Regular,240,December,2018,SAT,315,"West Valley City, West Jordan, Taylorsville",Salt Lake,6432
Fixed Route Bus - Regular,240,December,2018,SUN,200,"West Valley City, West Jordan, Taylorsville",Salt Lake,6433
Fixed Route Bus - Regular,240,December,2018,WKD,675,"West Valley City, West Jordan, Taylorsville",Salt Lake,6434
Fixed Route Bus - Regular,240,January,2019,SAT,301,"West Valley City, West Jordan, Taylorsville",Salt Lake,6435
Fixed Route Bus - Regular,240,January,2019,SUN,196,"West Valley City, West Jordan, Taylorsville",Salt Lake,6436
Fixed Route Bus - Regular,240,January,2019,WKD,712,"West Valley City, West Jordan, Taylorsville",Salt Lake,6437
Fixed Route Bus - Regular,240,February,2019,SAT,307,"West Valley City, West Jordan, Taylorsville",Salt Lake,6438
Fixed Route Bus - Regular,240,February,2019,SUN,199,"West Valley City, West Jordan, Taylorsville",Salt Lake,6439
Fixed Route Bus - Regular,240,February,2019,WKD,718,"West Valley City, West Jordan, Taylorsville",Salt Lake,6440
Fixed Route Bus - Regular,240,March,2019,SAT,340,"West Valley City, West Jordan, Taylorsville",Salt Lake,6441
Fixed Route Bus - Regular,240,March,2019,SUN,229,"West Valley City, West Jordan, Taylorsville",Salt Lake,6442
Fixed Route Bus - Regular,240,March,2019,WKD,799,"West Valley City, West Jordan, Taylorsville",Salt Lake,6443
Fixed Route Bus - Regular,240,April,2019,SAT,335,"West Valley City, West Jordan, Taylorsville",Salt Lake,6444
Fixed Route Bus - Regular,240,April,2019,SUN,227,"West Valley City, West Jordan, Taylorsville",Salt Lake,6445
Fixed Route Bus - Regular,240,April,2019,WKD,821,"West Valley City, West Jordan, Taylorsville",Salt Lake,6446
Fixed Route Bus - Regular,240,May,2019,SAT,346,"West Valley City, West Jordan, Taylorsville",Salt Lake,6447
Fixed Route Bus - Regular,240,May,2019,SUN,246,"West Valley City, West Jordan, Taylorsville",Salt Lake,6448
Fixed Route Bus - Regular,240,May,2019,WKD,774,"West Valley City, West Jordan, Taylorsville",Salt Lake,6449
Fixed Route Bus - Regular,240,June,2019,SAT,365,"West Valley City, West Jordan, Taylorsville",Salt Lake,6450
Fixed Route Bus - Regular,227,December,2018,WKD,129,"West Valley City, West Jordan, Taylorsville",Salt Lake,6451
Fixed Route Bus - Regular,227,January,2019,WKD,131,"West Valley City, West Jordan, Taylorsville",Salt Lake,6452
Fixed Route Bus - Regular,227,February,2019,WKD,141,"West Valley City, West Jordan, Taylorsville",Salt Lake,6453
Fixed Route Bus - Regular,227,March,2019,WKD,150,"West Valley City, West Jordan, Taylorsville",Salt Lake,6454
Fixed Route Bus - Regular,227,April,2019,WKD,156,"West Valley City, West Jordan, Taylorsville",Salt Lake,6455
Fixed Route Bus - Regular,227,May,2019,WKD,143,"West Valley City, West Jordan, Taylorsville",Salt Lake,6456
Fixed Route Bus - Regular,227,June,2019,WKD,137,"West Valley City, West Jordan, Taylorsville",Salt Lake,6457
Fixed Route Bus - Regular,227,July,2019,WKD,142,"West Valley City, West Jordan, Taylorsville",Salt Lake,6458
Fixed Route Bus - Regular,227,August,2019,WKD,151,"West Valley City, West Jordan, Taylorsville",Salt Lake,6459
Fixed Route Bus - Regular,227,September,2019,WKD,165,"West Valley City, West Jordan, Taylorsville",Salt Lake,6460
Fixed Route Bus - Regular,227,October,2019,WKD,153,"West Valley City, West Jordan, Taylorsville",Salt Lake,6461
Fixed Route Bus - Regular,227,November,2019,WKD,142,"West Valley City, West Jordan, Taylorsville",Salt Lake,6462
Fixed Route Bus - Regular,227,December,2019,WKD,115,"West Valley City, West Jordan, Taylorsville",Salt Lake,6463
Fixed Route Bus - Regular,227,January,2020,WKD,136,"West Valley City, West Jordan, Taylorsville",Salt Lake,6464
Fixed Route Bus - Regular,227,February,2020,WKD,149,"West Valley City, West Jordan, Taylorsville",Salt Lake,6465
Fixed Route Bus - Regular,227,March,2020,WKD,105,"West Valley City, West Jordan, Taylorsville",Salt Lake,6466
Fixed Route Bus - Regular,227,April,2020,WKD,53,"West Valley City, West Jordan, Taylorsville",Salt Lake,6467
Fixed Route Bus - Regular,227,May,2020,WKD,61,"West Valley City, West Jordan, Taylorsville",Salt Lake,6468
Fixed Route Bus - Regular,227,June,2020,WKD,58,"West Valley City, West Jordan, Taylorsville",Salt Lake,6469
Fixed Route Bus - Regular,232,January,2017,WKD,157,"West Valley City, West Jordan, Taylorsville",Salt Lake,6470
Fixed Route Bus - Regular,232,February,2017,WKD,176,"West Valley City, West Jordan, Taylorsville",Salt Lake,6471
Fixed Route Bus - Regular,232,March,2017,WKD,179,"West Valley City, West Jordan, Taylorsville",Salt Lake,6472
Fixed Route Bus - Regular,232,April,2017,WKD,177,"West Valley City, West Jordan, Taylorsville",Salt Lake,6473
Fixed Route Bus - Regular,232,May,2017,WKD,184,"West Valley City, West Jordan, Taylorsville",Salt Lake,6474
Fixed Route Bus - Regular,232,June,2017,WKD,172,"West Valley City, West Jordan, Taylorsville",Salt Lake,6475
Fixed Route Bus - Regular,232,July,2017,WKD,167,"West Valley City, West Jordan, Taylorsville",Salt Lake,6476
Fixed Route Bus - Regular,232,August,2017,WKD,185,"West Valley City, West Jordan, Taylorsville",Salt Lake,6477
Fixed Route Bus - Regular,232,September,2017,WKD,204,"West Valley City, West Jordan, Taylorsville",Salt Lake,6478
Fixed Route Bus - Regular,232,October,2017,WKD,191,"West Valley City, West Jordan, Taylorsville",Salt Lake,6479
Fixed Route Bus - Regular,232,November,2017,WKD,196,"West Valley City, West Jordan, Taylorsville",Salt Lake,6480
Fixed Route Bus - Regular,232,December,2017,WKD,152,"West Valley City, West Jordan, Taylorsville",Salt Lake,6481
Fixed Route Bus - Regular,232,January,2018,WKD,167,"West Valley City, West Jordan, Taylorsville",Salt Lake,6482
Fixed Route Bus - Regular,232,February,2018,WKD,172,"West Valley City, West Jordan, Taylorsville",Salt Lake,6483
Fixed Route Bus - Regular,232,March,2018,WKD,170,"West Valley City, West Jordan, Taylorsville",Salt Lake,6484
Fixed Route Bus - Regular,232,April,2018,WKD,158,"West Valley City, West Jordan, Taylorsville",Salt Lake,6485
Fixed Route Bus - Regular,232,May,2018,WKD,161,"West Valley City, West Jordan, Taylorsville",Salt Lake,6486
Fixed Route Bus - Regular,232,June,2018,WKD,156,"West Valley City, West Jordan, Taylorsville",Salt Lake,6487
Fixed Route Bus - Regular,232,July,2018,WKD,127,"West Valley City, West Jordan, Taylorsville",Salt Lake,6488
Fixed Route Bus - Regular,232,August,2018,WKD,154,"West Valley City, West Jordan, Taylorsville",Salt Lake,6489
Fixed Route Bus - Regular,232,September,2018,WKD,187,"West Valley City, West Jordan, Taylorsville",Salt Lake,6490
Fixed Route Bus - Regular,232,October,2018,WKD,174,"West Valley City, West Jordan, Taylorsville",Salt Lake,6491
Fixed Route Bus - Regular,232,November,2018,WKD,178,"West Valley City, West Jordan, Taylorsville",Salt Lake,6492
Fixed Route Bus - Regular,232,December,2018,SAT,0,"West Valley City, West Jordan, Taylorsville",Salt Lake,6493
Fixed Route Bus - Regular,232,December,2018,WKD,135,"West Valley City, West Jordan, Taylorsville",Salt Lake,6494
Fixed Route Bus - Regular,232,January,2019,WKD,142,"West Valley City, West Jordan, Taylorsville",Salt Lake,6495
Fixed Route Bus - Regular,232,February,2019,WKD,140,"West Valley City, West Jordan, Taylorsville",Salt Lake,6496
Fixed Route Bus - Regular,232,March,2019,WKD,139,"West Valley City, West Jordan, Taylorsville",Salt Lake,6497
Fixed Route Bus - Regular,232,April,2019,WKD,144,"West Valley City, West Jordan, Taylorsville",Salt Lake,6498
Fixed Route Bus - Regular,232,May,2019,WKD,135,"West Valley City, West Jordan, Taylorsville",Salt Lake,6499
Fixed Route Bus - Regular,232,June,2019,WKD,135,"West Valley City, West Jordan, Taylorsville",Salt Lake,6500
Fixed Route Bus - Regular,232,July,2019,WKD,137,"West Valley City, West Jordan, Taylorsville",Salt Lake,6501
Fixed Route Bus - Regular,41,April,2020,WKD,175,West Valley City,Salt Lake,6502
Fixed Route Bus - Regular,41,May,2020,SAT,121,West Valley City,Salt Lake,6503
